KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggLdMargin,AggOrgZip,AggDstZip
0279212_37774_45373,6771406,1048,599,377,449,37774,45373
0279212_37774_37774,6771005,892,842,376,49,37774,37774
0279212_37774_23234,6772271,1432,740,466,692,37774,23234
0279212_37774_52804,6770998,1902,1131,710,771,37774,52804
0279212_37774_52804,6770986,1902,1131,710,771,37774,52804
0279212_37774_75039,6770644,2434,1349,862,1085,37774,75039
0279212_37774_75039,6770982,2434,1349,862,1085,37774,75039
0279212_37774_37774,6771000,892,842,376,49,37774,37774
0279212_37774_45368,6772414,1069,600,368,469,37774,45368
0279212_37774_52804,6770948,1902,1131,710,771,37774,52804
0279212_37774_75039,6772413,2434,1349,862,1085,37774,75039
0279212_37774_75039,6771400,2434,1349,862,1085,37774,75039
0279212_37774_30004,6771002,873,310,190,563,37774,30004
0279212_37774_35096,6771049,792,350,208,442,37774,35096
0279212_37774_45377,6772489,1014,589,366,425,37774,45377
0279212_37774_45377,6772498,1014,589,366,425,37774,45377
0279212_37774_45377,6772516,1014,589,366,425,37774,45377
0279212_37774_45377,6772311,1014,589,366,425,37774,45377
0279212_37774_45377,6772540,1014,589,366,425,37774,45377
0279212_37774_37774,6771695,892,842,376,49,37774,37774
0279212_37774_45373,6771674,1048,599,377,449,37774,45373
0279212_37774_45373,6771685,1048,599,377,449,37774,45373
0279212_37774_52804,6771715,1902,1131,710,771,37774,52804
0279212_37774_75039,6771669,2434,1349,862,1085,37774,75039
0279212_37774_52804,6771676,1902,1131,710,771,37774,52804
0279212_37774_35096,6773143,792,350,208,442,37774,35096
0279212_37774_52804,6771716,1902,1131,710,771,37774,52804
0279212_37774_30004,6771718,873,310,190,563,37774,30004
0279212_37774_45377,6772501,1014,589,366,425,37774,45377
0279212_37774_45377,6772488,1014,589,366,425,37774,45377
0279212_37774_37774,6771725,892,842,376,49,37774,37774
0279212_37774_45373,6771686,1048,599,377,449,37774,45373
0279212_37774_45373,6772134,1048,599,377,449,37774,45373
0279212_37774_45368,6773145,1069,600,368,469,37774,45368
0279212_37774_45373,6772514,1048,599,377,449,37774,45373
0279212_37774_37774,6772143,892,842,376,49,37774,37774
0279212_37774_37774,6772120,892,842,376,49,37774,37774
0279212_37774_45373,6772106,1048,599,377,449,37774,45373
0279212_37774_52804,6772137,1902,1131,710,771,37774,52804
0279212_37774_52804,6772131,1902,1131,710,771,37774,52804
0279212_37774_75039,6772512,2434,1349,862,1085,37774,75039
0279212_37774_45373,6772146,1048,599,377,449,37774,45373
0279212_37774_75039,6772127,2434,1349,862,1085,37774,75039
0279212_37774_75039,6772136,2434,1349,862,1085,37774,75039
0279212_37774_75039,6772899,2434,1349,862,1085,37774,75039
0279212_37774_52804,6772140,1902,1131,710,771,37774,52804
0279212_37774_30004,6772125,873,310,190,563,37774,30004
0279212_37774_30004,6772867,873,310,190,563,37774,30004
0279212_37774_30004,6772872,873,310,190,563,37774,30004
0279212_37774_35096,6772036,792,350,208,442,37774,35096
0279212_37774_35096,6772048,792,350,208,442,37774,35096
0279212_37774_35096,6772050,792,350,208,442,37774,35096
0279212_37774_30004,6773585,873,310,190,563,37774,30004
0279212_37774_45377,6773993,1014,589,366,425,37774,45377
0279212_37774_45377,6773778,1014,589,366,425,37774,45377
0279212_37774_45377,6773352,1014,589,366,425,37774,45377
0279212_37774_45377,6773353,1014,589,366,425,37774,45377
0279212_37774_45377,6773355,1014,589,366,425,37774,45377
0279212_37774_45377,6773566,1014,589,366,425,37774,45377
0279212_37774_45368,6773777,1069,600,368,469,37774,45368
0279212_37774_37774,6772889,892,842,376,49,37774,37774
0279212_37774_37774,6772894,892,842,376,49,37774,37774
0279212_37774_45373,6772882,1048,599,377,449,37774,45373
0279212_37774_45373,6772884,1048,599,377,449,37774,45373
0279212_37774_45373,6773583,1048,599,377,449,37774,45373
0279212_37774_45373,6772865,1048,599,377,449,37774,45373
0279212_37774_45373,6772870,1048,599,377,449,37774,45373
0279212_37774_52804,6772885,1902,1131,710,771,37774,52804
0279212_37774_52804,6772886,1902,1131,710,771,37774,52804
0279212_37774_75039,6772897,2434,1349,862,1085,37774,75039
0279212_37774_75039,6772873,2434,1349,862,1085,37774,75039
0279212_37774_75039,6772875,2434,1349,862,1085,37774,75039
0279212_37774_45373,6772883,1048,599,377,449,37774,45373
0279212_37774_30004,6773998,873,310,190,563,37774,30004
0279212_37774_35096,6774297,792,350,208,442,37774,35096
0279212_37774_30004,6772892,873,310,190,563,37774,30004
0279212_37774_45377,6774293,1014,589,366,425,37774,45377
0279212_37774_45377,6774279,1014,589,366,425,37774,45377
0279212_37774_45377,6773803,1014,589,366,425,37774,45377
0279212_37774_45377,6774283,1014,589,366,425,37774,45377
0279212_37774_45368,6774244,1069,600,368,469,37774,45368
0279212_37774_37774,6773332,892,842,376,49,37774,37774
0279212_37774_45368,6774421,1069,600,368,469,37774,45368
0279212_37774_45373,6773339,1048,599,377,449,37774,45373
0279212_37774_45373,6773346,1048,599,377,449,37774,45373
0279212_37774_45373,6773348,1048,599,377,449,37774,45373
0279212_37774_45365,6774247,1104,645,390,459,37774,45365
0279212_37774_52804,6773335,1902,1131,710,771,37774,52804
0279212_37774_75039,6773330,2434,1349,862,1085,37774,75039
0279212_37774_75039,6773328,2434,1349,862,1085,37774,75039
0279212_37774_52804,6773343,1902,1131,710,771,37774,52804
0279212_37774_30004,6773331,873,310,190,563,37774,30004
0279212_37774_45377,6773790,1014,589,366,425,37774,45377
0279212_37774_45377,6773802,1014,589,366,425,37774,45377
0279212_37774_45377,6775060,1014,589,366,425,37774,45377
0279212_37774_45377,6775059,1014,589,366,425,37774,45377
0279212_37774_45377,6774540,1014,589,366,425,37774,45377
0279212_37774_45377,6775058,1014,589,366,425,37774,45377
0279212_37774_45377,6773800,1014,589,366,425,37774,45377
0279212_37774_45377,6774516,1014,589,366,425,37774,45377
0279212_37774_45377,6775062,1014,589,366,425,37774,45377
0279212_37774_45368,6775000,1069,600,368,469,37774,45368
0279212_37774_37774,6773337,892,842,376,49,37774,37774
0279212_37774_45373,6773922,1048,599,377,449,37774,45373
0279212_37774_45373,6773926,1048,599,377,449,37774,45373
0279212_37774_45373,6773999,1048,599,377,449,37774,45373
0279212_37774_45365,6774935,1104,645,390,459,37774,45365
0279212_37774_52804,6773341,1902,1131,710,771,37774,52804
0279212_37774_52804,6773920,1902,1131,710,771,37774,52804
0279212_37774_52804,6773916,1902,1131,710,771,37774,52804
0279212_37774_75039,6773997,2434,1349,862,1085,37774,75039
0279212_37774_75039,6773912,2434,1349,862,1085,37774,75039
0279212_37774_75039,6773917,2434,1349,862,1085,37774,75039
0279212_37774_45377,6775061,1014,589,366,425,37774,45377
0279212_37774_45377,6775277,1014,589,366,425,37774,45377
0279212_37774_37774,6773924,892,842,376,49,37774,37774
0279212_37774_37774,6773919,892,842,376,49,37774,37774
0279212_37774_52804,6773923,1902,1131,710,771,37774,52804
0279212_37774_30004,6773914,873,310,190,563,37774,30004
0279212_37774_30004,6774517,873,310,190,563,37774,30004
0279212_37774_35096,6774001,792,350,208,442,37774,35096
0279212_37774_35096,6775542,792,350,208,442,37774,35096
0279212_37774_45377,6775545,1014,589,366,425,37774,45377
0279212_37774_45377,6775565,1014,589,366,425,37774,45377
0279212_37774_45377,6775897,1014,589,366,425,37774,45377
0279212_37774_45377,6775568,1014,589,366,425,37774,45377
0279212_37774_45377,6775275,1014,589,366,425,37774,45377
0279212_37774_45368,6775544,1069,600,368,469,37774,45368
0279212_37774_37774,6774574,892,842,376,49,37774,37774
0279212_37774_45373,6773925,1048,599,377,449,37774,45373
0279212_37774_45373,6774578,1048,599,377,449,37774,45373
0279212_37774_52804,6774575,1902,1131,710,771,37774,52804
0279212_37774_75039,6774585,2434,1349,862,1085,37774,75039
0279212_37774_75039,6774587,2434,1349,862,1085,37774,75039
0279212_37774_52804,6774580,1902,1131,710,771,37774,52804
0279212_37774_52804,6774584,1902,1131,710,771,37774,52804
0279212_37774_30004,6774572,873,310,190,563,37774,30004
0279212_37774_35096,6774407,792,350,208,442,37774,35096
0279212_37774_37774,6774560,892,842,376,49,37774,37774
0279212_37774_45368,6776027,1069,600,368,469,37774,45368
0279212_37774_45373,6775268,1048,599,377,449,37774,45373
0279212_37774_45373,6774551,1048,599,377,449,37774,45373
0279212_37774_45373,6774553,1048,599,377,449,37774,45373
0279212_37774_37774,6775274,892,842,376,49,37774,37774
0279212_37774_37774,6775266,892,842,376,49,37774,37774
0279212_37774_45377,6776040,1014,589,366,425,37774,45377
0279212_37774_45373,6775263,1048,599,377,449,37774,45373
0279212_37774_52804,6775261,1902,1131,710,771,37774,52804
0279212_37774_52804,6775267,1902,1131,710,771,37774,52804
0279212_37774_45373,6775273,1048,599,377,449,37774,45373
0279212_37774_75039,6775270,2434,1349,862,1085,37774,75039
0279212_37774_35096,6776054,792,350,208,442,37774,35096
0279212_37774_52804,6775272,1902,1131,710,771,37774,52804
0279212_37774_75039,6775856,2434,1349,862,1085,37774,75039
0279212_37774_30004,6775260,873,310,190,563,37774,30004
0279212_37774_35096,6776453,792,350,208,442,37774,35096
0279212_37774_45377,6776458,1014,589,366,425,37774,45377
0279212_37774_45368,6776456,1069,600,368,469,37774,45368
0279212_37774_37774,6775864,892,842,376,49,37774,37774
0279212_37774_45373,6775892,1048,599,377,449,37774,45373
0279212_37774_45373,6775894,1048,599,377,449,37774,45373
0279212_37774_45373,6775895,1048,599,377,449,37774,45373
0279212_37774_52804,6775876,1902,1131,710,771,37774,52804
0279212_37774_75039,6775271,2434,1349,862,1085,37774,75039
0279212_37774_75039,6775859,2434,1349,862,1085,37774,75039
0279212_37774_45373,6776189,1048,599,377,449,37774,45373
0279212_37774_52804,6775878,1902,1131,710,771,37774,52804
0279212_37774_52804,6775866,1902,1131,710,771,37774,52804
0279212_37774_30004,6775873,873,310,190,563,37774,30004
0279212_37774_30004,6776177,873,310,190,563,37774,30004
0279212_37774_45377,6776944,1014,589,366,425,37774,45377
0279212_37774_45368,6776958,1069,600,368,469,37774,45368
0279212_37774_37774,6775881,892,842,376,49,37774,37774
0279212_37774_37774,6776175,892,842,376,49,37774,37774
0279212_37774_37774,6776186,892,842,376,49,37774,37774
0279212_37774_45373,6776059,1048,599,377,449,37774,45373
0279212_37774_45373,6776194,1048,599,377,449,37774,45373
0279212_37774_45373,6776196,1048,599,377,449,37774,45373
0279212_37774_52804,6776181,1902,1131,710,771,37774,52804
0279212_37774_75039,6776172,2434,1349,862,1085,37774,75039
0279212_37774_75039,6776171,2434,1349,862,1085,37774,75039
0279212_37774_35096,6777258,792,350,208,442,37774,35096
0279212_37774_52804,6776185,1902,1131,710,771,37774,52804
0279212_37774_45377,6777772,1014,589,366,425,37774,45377
0279212_37774_37774,6776537,892,842,376,49,37774,37774
0279212_37774_45373,6776532,1048,599,377,449,37774,45373
0279212_37774_45373,6776540,1048,599,377,449,37774,45373
0279212_37774_45373,6776543,1048,599,377,449,37774,45373
0279212_37774_52804,6776531,1902,1131,710,771,37774,52804
0279212_37774_52804,6776536,1902,1131,710,771,37774,52804
0279212_37774_52804,6776183,1902,1131,710,771,37774,52804
0279212_37774_75039,6776551,2434,1349,862,1085,37774,75039
0279212_37774_75039,6776550,2434,1349,862,1085,37774,75039
0279212_37774_37774,6776546,892,842,376,49,37774,37774
0279212_37774_52804,6776530,1902,1131,710,771,37774,52804
0279212_37774_30004,6776557,873,310,190,563,37774,30004
0279212_37774_35096,6778049,792,350,208,442,37774,35096
0279212_37774_45368,6778058,1069,600,368,469,37774,45368
0279212_37774_37774,6776593,892,842,376,49,37774,37774
0279212_37774_45373,6776597,1048,599,377,449,37774,45373
0279212_37774_45373,6776598,1048,599,377,449,37774,45373
0279212_37774_45373,6777514,1048,599,377,449,37774,45373
0279212_37774_52804,6776591,1902,1131,710,771,37774,52804
0279212_37774_52804,6776588,1902,1131,710,771,37774,52804
0279212_37774_75039,6776586,2434,1349,862,1085,37774,75039
0279212_37774_75039,6776585,2434,1349,862,1085,37774,75039
0279212_37774_37774,6777552,892,842,376,49,37774,37774
0279212_37774_30004,6776589,873,310,190,563,37774,30004
0279212_37774_37774,6776596,892,842,376,49,37774,37774
0279212_37774_45368,6778794,1069,600,368,469,37774,45368
0279212_37774_45373,6777537,1048,599,377,449,37774,45373
0279212_37774_45373,6776594,1048,599,377,449,37774,45373
0279212_37774_52804,6777516,1902,1131,710,771,37774,52804
0279212_37774_45373,6777519,1048,599,377,449,37774,45373
0279362_75050_75652,6769336,665,290,149,375,75050,75652
0280480_30004_45368,6767822,1524,906,568,619,30004,45368
0280480_30004_45365,6767827,1616,934,591,682,30004,45365
0280480_30004_37774,6764037,829,309,190,520,30004,37774
0280480_30004_37774,6766627,829,309,190,520,30004,37774
0280480_30004_37774,6766692,829,309,190,520,30004,37774
0280480_30004_45365,6768873,1616,934,591,682,30004,45365
0280480_30004_45318,6770192,1451,921,583,530,30004,45318
0280480_30004_37774,6766751,829,309,190,520,30004,37774
0280480_30004_45368,6769416,1524,906,568,619,30004,45368
0280480_30004_45368,6769418,1524,906,568,619,30004,45368
0280480_30004_37774,6766810,829,309,190,520,30004,37774
0280480_30004_37774,6766869,829,309,190,520,30004,37774
0280480_30004_45368,6770679,1524,906,568,619,30004,45368
0280480_30004_45318,6770680,1451,921,583,530,30004,45318
0280480_30004_45365,6771184,1616,934,591,682,30004,45365
0280480_30004_37774,6769826,829,309,190,520,30004,37774
0280480_30004_45368,6771254,1524,906,568,619,30004,45368
0280480_30004_45368,6771644,1524,906,568,619,30004,45368
0280480_30004_45318,6771256,1451,921,583,530,30004,45318
0280480_30004_45318,6771645,1451,921,583,530,30004,45318
0280480_30004_45373,6771252,1677,1095,604,582,30004,45373
0280480_30004_37774,6769889,829,309,190,520,30004,37774
0280480_30004_45318,6772280,1451,921,583,530,30004,45318
0280480_30004_37774,6769948,829,309,190,520,30004,37774
0280480_30004_45368,6772976,1524,906,568,619,30004,45368
0280480_30004_37774,6770007,829,309,190,520,30004,37774
0280480_30004_37774,6770063,829,309,190,520,30004,37774
0280480_30004_45368,6773641,1524,906,568,619,30004,45368
0280480_30004_45318,6773968,1451,921,583,530,30004,45318
0280480_30004_45318,6773967,1451,921,583,530,30004,45318
0280480_30004_45365,6774098,1616,934,591,682,30004,45365
0280480_30004_45373,6773638,1677,1095,604,582,30004,45373
0280480_30004_37774,6772593,829,309,190,520,30004,37774
0280480_30004_45318,6773898,1451,921,583,530,30004,45318
0280480_30004_37774,6772656,829,309,190,520,30004,37774
0280480_30004_37774,6772715,829,309,190,520,30004,37774
0280480_30004_37774,6772774,829,309,190,520,30004,37774
0280480_30004_37774,6772830,829,309,190,520,30004,37774
0280480_30004_45365,6776824,1616,934,591,682,30004,45365
0280480_30004_45365,6776819,1616,934,591,682,30004,45365
0280480_30004_37774,6774660,829,309,190,520,30004,37774
0280480_30004_45368,6776770,1524,906,568,619,30004,45368
0280480_30004_45368,6776766,1524,906,568,619,30004,45368
0280480_30004_45368,6776773,1524,906,568,619,30004,45368
0280480_30004_45365,6776735,1616,934,591,682,30004,45365
0280480_30004_45365,6776810,1616,934,591,682,30004,45365
0280480_30004_37774,6774723,829,309,190,520,30004,37774
0280480_30004_45365,6777885,1616,934,591,682,30004,45365
0280480_30004_37774,6774783,829,309,190,520,30004,37774
0280480_30004_45368,6777887,1524,906,568,619,30004,45368
0280480_30004_45365,6777883,1616,934,591,682,30004,45365
0280480_30004_37774,6774842,829,309,190,520,30004,37774
0280480_30004_45368,6779077,1524,906,568,619,30004,45368
0280480_30004_45368,6779076,1524,906,568,619,30004,45368
0282105_40065_40065,6773281,1714,938,433,776,40065,40065
0282105_40065_40065,6773271,1714,938,433,776,40065,40065
0283311_37683_30542,6770603,655,506,312,149,37683,30542
0283311_37683_30542,6778844,655,506,312,149,37683,30542
0284293_75039_45373,6766687,2394,1618,1040,776,75039,45373
0284293_75039_45373,6766746,2394,1618,1040,776,75039,45373
0284293_75039_45373,6769884,2394,1618,1040,776,75039,45373
0284293_75039_45373,6769943,2394,1618,1040,776,75039,45373
0284293_75039_45373,6772651,2394,1618,1040,776,75039,45373
0284293_75039_45373,6772710,2394,1618,1040,776,75039,45373
0284293_75039_45373,6775823,2394,1618,1040,776,75039,45373
0284293_75039_45373,6774718,2394,1618,1040,776,75039,45373
0285195_42276_37774,6768146,960,374,229,586,42276,37774
0285195_42276_37774,6770260,960,374,229,586,42276,37774
0285195_42276_37774,6772320,960,374,229,586,42276,37774
0285195_42276_37774,6775839,960,374,229,586,42276,37774
0286781_37203_35772,6768866,568,235,122,333,37203,35772
0286781_37203_35772,6776180,568,235,122,333,37203,35772
0286781_37203_35772,6776174,568,235,122,333,37203,35772
0288971_36104_75134,6769597,1724,1162,684,561,36104,75134
0288971_36104_75134,6769596,1724,1162,684,561,36104,75134
0288971_36104_75134,6769605,1724,1162,684,561,36104,75134
0288971_36104_75134,6770879,1724,1162,684,561,36104,75134
0294580_52804_45318,6771728,1279,643,406,636,52804,45318
0296640_35215_77474,6766386,1929,1161,717,768,35215,77474
0296640_35215_77474,6770218,1929,1161,717,768,35215,77474
0296640_35215_77474,6770250,1929,1161,717,768,35215,77474
0296640_35215_77474,6772936,1929,1161,717,768,35215,77474
0296640_35215_77051,6774270,1100,1074,668,26,35215,77051
0296640_35215_77474,6774496,1929,1161,717,768,35215,77474
0296640_35215_31308,6778416,840,744,380,96,35215,31308
0299978_38012_35401,6772465,675,424,261,251,38012,35401
0301011_37166_75247,6774019,1581,1229,753,352,37166,75247
0301683_42420_31030,6767294,1250,813,495,437,42420,31030
0302645_42276_37921,6768230,600,399,231,201,42276,37921
0304972_28409_29223,6768831,500,421,255,79,28409,29223
0304972_28409_29223,6775552,500,421,255,79,28409,29223
0307223_28273_31216,6767855,1051,497,290,554,28273,31216
0310136_30501_35401,6766654,1068,414,257,655,30501,35401
0310136_30501_35401,6768887,1068,414,257,655,30501,35401
0310136_30501_35401,6766774,1068,414,257,655,30501,35401
0310136_30501_35401,6769971,1068,414,257,655,30501,35401
0310136_30501_35401,6772738,1068,414,257,655,30501,35401
