KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggOrgZip,AggDstZip,MARGIN_RANK,Lock In
ECHCHI7874480011,2554226,2250,1677,906,78744,80011,1,
SCHLOU013811873179,2554225,1056,917,476,38118,73179,1,
COYLAK6403061761,2547925,900,738,373,64030,61761,1,
SCHLOU014330118640,2549128,1365,765,434,43301,18640,1,
TRALOW5260147708,2551532,1126,631,339,52601,47708,1,
TRALOW5260147708,2546578,1126,631,339,52601,47708,2,
ECHCHI4771218202,2548467,2000,1298,741,47712,18202,1,
ECHCHI5475118062,2547770,2500,2032,1041,54751,18062,1,
DMTAUS6602177474,2553359,1625,1276,700,66021,77474,1,
RYASHA8293567601,2545292,1150,1204,675,82935,67601,1,
RYASHA8293580403,2545283,700,680,349,82935,80403,1,
RYASHA8293564501,2553382,1300,1465,852,82935,64501,1,
COMMIN5810276504,2546632,3200,2168,1212,58102,76504,1,
SCHWAL5810264147,2547841,1220,1088,618,58102,64147,5,
SCHWAL5810264147,2546641,1220,1088,618,58102,64147,4,
SCHWAL5810264147,2545536,1220,1088,618,58102,64147,1,
SCHWAL5810264147,2545526,1220,1088,618,58102,64147,3,
SCHWAL5810264147,2545537,1220,1088,618,58102,64147,2,
SCHWAL5810264147,2545524,1220,1088,618,58102,64147,14,
SCHWAL5810264147,2545543,1220,1088,618,58102,64147,18,
SCHWAL5810264147,2554464,1220,1088,618,58102,64147,10,
SCHWAL5810264147,2552365,1220,1088,618,58102,64147,17,
SCHWAL5810264147,2549055,1220,1088,618,58102,64147,12,
SCHWAL5810264147,2548477,1220,1088,618,58102,64147,19,
SCHWAL5810264147,2548484,1220,1088,618,58102,64147,20,
SCHWAL5810264147,2550589,1220,1088,618,58102,64147,8,
SCHWAL5810264147,2554110,1220,1088,618,58102,64147,7,
SCHWAL5810264147,2554109,1220,1088,618,58102,64147,13,
SCHWAL5810264147,2551999,1220,1088,618,58102,64147,9,
SCHWAL5810264147,2551996,1220,1088,618,58102,64147,16,
SCHWAL5810264147,2549528,1220,1088,618,58102,64147,11,
SCHWAL5810264147,2549674,1220,1088,618,58102,64147,6,
SCHWAL5810264147,2551440,1220,1088,618,58102,64147,15,
SCHWAL5810264147,2551429,1220,1088,618,58102,64147,21,
CHRCOR8420164120,2550584,1450,1828,1065,84201,64120,1,
CHRCOR6600245377,2553746,1045,1251,696,66002,45377,2,
CHRCOR6600245377,2549034,1045,1251,696,66002,45377,1,
AVECHI7512664503,2553366,950,963,541,75126,64503,1,
AVECHI7512657101,2553355,1640,1524,845,75126,57101,1,
CHRCOR6661860921,2552622,875,890,474,66618,60921,1,
ECHCHI6661873401,2557090,925,808,390,66618,73401,1,
JMSORR046661860484,2543736,1174,1104,545,66618,60484,1,
JMSORR046661860484,2544526,1174,1104,545,66618,60484,35,
JMSORR046661860484,2543735,1174,1104,545,66618,60484,58,
JMSORR046661860484,2543737,1174,1104,545,66618,60484,2,
JMSORR046661860484,2554594,1174,1104,545,66618,60484,5,
JMSORR046661860484,2554596,1174,1104,545,66618,60484,24,
JMSORR046661860484,2555035,1174,1104,545,66618,60484,52,
JMSORR046661860484,2548055,1174,1104,545,66618,60484,4,
JMSORR046661860484,2548129,1174,1104,545,66618,60484,6,
JMSORR046661860484,2555031,1174,1104,545,66618,60484,57,
JMSORR046661860484,2548502,1174,1104,545,66618,60484,3,
JMSORR046661860484,2555341,1174,1104,545,66618,60484,9,
JMSORR046661860484,2555342,1174,1104,545,66618,60484,25,
JMSORR046661860484,2555036,1174,1104,545,66618,60484,36,
JMSORR046661860484,2555343,1174,1104,545,66618,60484,50,
JMSORR046661860484,2554593,1174,1104,545,66618,60484,56,
JMSORR046661860484,2547788,1174,1104,545,66618,60484,47,
JMSORR046661860484,2554614,1174,1104,545,66618,60484,53,
JMSORR046661860484,2546296,1174,1104,545,66618,60484,21,
JMSORR046661860484,2546308,1174,1104,545,66618,60484,17,
JMSORR046661860484,2546795,1174,1104,545,66618,60484,38,
JMSORR046661860484,2546298,1174,1104,545,66618,60484,13,
JMSORR046661860484,2546305,1174,1104,545,66618,60484,10,
JMSORR046661860484,2546794,1174,1104,545,66618,60484,11,
JMSORR046661860484,2552012,1174,1104,545,66618,60484,7,
JMSORR046661860484,2553457,1174,1104,545,66618,60484,14,
JMSORR046661860484,2554043,1174,1104,545,66618,60484,27,
JMSORR046661860484,2554578,1174,1104,545,66618,60484,8,
JMSORR046661860484,2553498,1174,1104,545,66618,60484,19,
JMSORR046661860484,2553497,1174,1104,545,66618,60484,18,
JMSORR046661860484,2549462,1174,1104,545,66618,60484,42,
JMSORR046661860484,2549460,1174,1104,545,66618,60484,44,
JMSORR046661860484,2549412,1174,1104,545,66618,60484,23,
JMSORR046661860484,2550938,1174,1104,545,66618,60484,54,
JMSORR046661860484,2550546,1174,1104,545,66618,60484,34,
JMSORR046661860484,2550570,1174,1104,545,66618,60484,49,
JMSORR046661860484,2550522,1174,1104,545,66618,60484,40,
JMSORR046661860484,2550553,1174,1104,545,66618,60484,16,
JMSORR046661860484,2551472,1174,1104,545,66618,60484,26,
JMSORR046661860484,2548558,1174,1104,545,66618,60484,20,
JMSORR046661860484,2550569,1174,1104,545,66618,60484,29,
JMSORR046661860484,2551473,1174,1104,545,66618,60484,15,
JMSORR046661860484,2550479,1174,1104,545,66618,60484,30,
JMSORR046661860484,2554595,1174,1104,545,66618,60484,12,
JMSORR046661860484,2552014,1174,1104,545,66618,60484,45,
JMSORR046661860484,2551585,1174,1104,545,66618,60484,37,
JMSORR046661860484,2552013,1174,1104,545,66618,60484,55,
JMSORR046661860484,2552016,1174,1104,545,66618,60484,32,
JMSORR046661860484,2553459,1174,1104,545,66618,60484,46,
JMSORR046661860484,2553458,1174,1104,545,66618,60484,22,
JMSORR046661860484,2548559,1174,1104,545,66618,60484,41,
JMSORR046661860484,2549047,1174,1104,545,66618,60484,39,
JMSORR046661860484,2550545,1174,1104,545,66618,60484,48,
JMSORR046661860484,2550557,1174,1104,545,66618,60484,51,
JMSORR046661860484,2551586,1174,1104,545,66618,60484,43,
JMSORR046661860484,2549461,1174,1104,545,66618,60484,28,
JMSORR046661860484,2550953,1174,1104,545,66618,60484,31,
JMSORR046661860484,2551584,1174,1104,545,66618,60484,33,
DMTAUS7403666213,2546599,650,510,249,74036,66213,1,
PEPPLA017403676207,2546142,700,588,267,74036,76207,1,
HUBSTL7403668008,2551174,1000,817,438,74036,68008,1,
CHRCOR7940176055,2547758,680,643,334,79401,76055,1,
DARMAS013028642749,2554951,868,794,393,30286,42749,4,
DARMAS013028642749,2545644,868,794,393,30286,42749,2,
DARMAS013028642749,2546114,868,794,393,30286,42749,3,
DARMAS013028642749,2548178,868,794,393,30286,42749,1,
SONHAR036460166024,2556769,469,139,75,64601,66024,1,
SONHAR036460172701,2546667,1229,644,365,64601,72701,12,
SONHAR036460172701,2545109,1229,644,365,64601,72701,11,
SONHAR036460172701,2546665,1229,644,365,64601,72701,4,
SONHAR036460172701,2552490,1229,644,365,64601,72701,6,
SONHAR036460172701,2546666,1229,644,365,64601,72701,7,
SONHAR036460172701,2549556,1229,644,365,64601,72701,9,
SONHAR036460172701,2549551,1229,644,365,64601,72701,10,
SONHAR036460172701,2545125,1229,644,365,64601,72701,2,
SONHAR036460172701,2543713,1229,644,365,64601,72701,13,
SONHAR036460172701,2552375,1229,644,365,64601,72701,5,
SONHAR036460172701,2552362,1229,644,365,64601,72701,3,
SONHAR036460172701,2552489,1229,644,365,64601,72701,1,
SONHAR036460172701,2549580,1229,644,365,64601,72701,8,
CONELP016460172801,2548111,953,694,380,64601,72801,6,
CONELP016460172801,2545549,953,694,380,64601,72801,11,
CONELP016460172801,2547582,953,694,380,64601,72801,4,
CONELP016460172801,2545169,953,694,380,64601,72801,3,
CONELP016460172801,2546168,953,694,380,64601,72801,1,
CONELP016460172801,2547776,953,694,380,64601,72801,12,
CONELP016460172801,2546582,953,694,380,64601,72801,2,
CONELP016460172801,2545160,953,694,380,64601,72801,13,
CONELP016460172801,2545168,953,694,380,64601,72801,8,
CONELP016460172801,2546173,953,694,380,64601,72801,14,
CONELP016460172801,2545086,953,694,380,64601,72801,7,
CONELP016460172801,2545161,953,694,380,64601,72801,5,
CONELP016460172801,2545065,953,694,380,64601,72801,9,
CONELP016460172801,2545165,953,694,380,64601,72801,10,
ECHCHI3750175006,2548668,1000,918,463,37501,75006,1,
UBESAN7410340065,2546812,1334,1224,682,74103,40065,1,
DMTAUS5449541008,2548200,1100,1032,524,54495,41008,1,
COYLAK7804077052,2546787,821,665,318,78040,77052,1,
TRAALP037804577523,2549480,792,608,351,78045,77523,1,
ECHCHI7011775215,2549060,800,921,492,70117,75215,2,
ECHCHI7011775215,2549059,800,921,492,70117,75215,1,
DMTAUS7076774137,2556761,950,986,553,70767,74137,1,
COYLAK9800155120,2555590,3100,2753,1602,98001,55120,1,
KBXELP6412064063,2552382,530,50,22,64120,64063,1,
KBXELP6412066111,2552393,528,40,16,64120,66111,1,
DMTAUS4520364130,2552185,925,1015,582,45203,64130,4,
DMTAUS4520364130,2552547,925,1015,582,45203,64130,3,
DMTAUS4520364130,2552628,925,1015,582,45203,64130,2,
DMTAUS4520364130,2555095,925,1015,582,45203,64130,1,
CHRCOR7490268410,2552166,840,831,445,74902,68410,2,
CHRCOR7490268410,2552179,840,831,445,74902,68410,1,
ECHCHI8420142348,2551321,2433,2628,1522,84201,42348,2,
ECHCHI8420142348,2548042,2433,2628,1522,84201,42348,3,
ECHCHI8420142348,2548041,2433,2628,1522,84201,42348,1,
COYLAK5827466601,2551589,1300,1289,705,58274,66601,1,
ECHCHI7770174036,2554970,1000,985,493,77701,74036,1,
ECHCHI7764074037,2545675,1000,895,487,77640,74037,2,
ECHCHI7764074037,2548067,1000,895,487,77640,74037,1,
TRABRE8333466049,2550572,3387,2100,1201,83334,66049,5,
TRABRE8333466049,2545439,3387,2100,1201,83334,66049,2,
TRABRE8333466049,2545078,3387,2100,1201,83334,66049,3,
TRABRE8333466049,2546391,3387,2100,1201,83334,66049,4,
TRABRE8333466049,2547895,3387,2100,1201,83334,66049,1,
CHRCOR4406060440,2549107,590,887,376,44060,60440,1,
CHRCOR7231575201,2547907,1120,873,496,72315,75201,1,
CHRCOR5305166624,2551414,1310,1089,610,53051,66624,1,
CONELP016245839601,2545139,1712,1059,579,62458,39601,1,
ECHCHI9885154499,2551224,2513,2838,1638,98851,54499,2,
ECHCHI9885154499,2547924,2513,2838,1638,98851,54499,1,
DMTAUS8404267501,2546208,1371,1596,922,84042,67501,1,
ECHCHI5309864082,2545509,1100,924,531,53098,64082,1,
TRABRE5671666049,2548082,2073,1225,687,56716,66049,2,
TRABRE5671666049,2548074,2073,1225,687,56716,66049,4,
TRABRE5671666049,2548071,2073,1225,687,56716,66049,3,
TRABRE5671666049,2548081,2073,1225,687,56716,66049,9,
TRABRE5671666049,2549611,2073,1225,687,56716,66049,8,
TRABRE5671666049,2548075,2073,1225,687,56716,66049,6,
TRABRE5671666049,2548077,2073,1225,687,56716,66049,5,
TRABRE5671666049,2548080,2073,1225,687,56716,66049,1,
TRABRE5671666049,2548079,2073,1225,687,56716,66049,12,
TRABRE5671666049,2549610,2073,1225,687,56716,66049,10,
TRABRE5671666049,2552805,2073,1225,687,56716,66049,7,
TRABRE5671666049,2552806,2073,1225,687,56716,66049,11,
TRABRE5671646064,2549259,2303,1583,876,56716,46064,1,
SCHLOU015671644301,2552331,2400,1957,1040,56716,44301,1,
CHRCOR8463180910,2548212,1170,968,548,84631,80910,1,
CHRCOR8800873501,2552397,1205,1119,611,88008,73501,1,
AVECHI7670173505,2547761,600,523,256,76701,73505,4,
AVECHI7670173505,2553929,600,523,256,76701,73505,2,
AVECHI7670173505,2555540,600,523,256,76701,73505,3,
AVECHI7670173505,2555541,600,523,256,76701,73505,1,
CHRCOR7052675181,2545656,665,674,352,70526,75181,3,
CHRCOR7052675181,2545655,665,674,352,70526,75181,6,
CHRCOR7052675181,2554558,665,674,352,70526,75181,2,
CHRCOR7052675181,2554559,665,674,352,70526,75181,5,
CHRCOR7052675181,2554560,665,674,352,70526,75181,1,
CHRCOR7052675181,2546223,665,674,352,70526,75181,4,
ECHCHI7705266601,2548089,1250,1251,708,77052,66601,1,
CHRCOR2630117260,2552349,680,349,190,26301,17260,1,
DMTAUS9934474116,2553933,2800,3119,1800,99344,74116,1,
CHRCOR4488368025,2552177,1430,1264,738,44883,68025,1,
XPOCHA2816646219,2549452,900,1041,538,28166,46219,1,
TRAALP036660946131,2551387,1496,993,567,66609,46131,1,
TRAALP036660946131,2554948,1496,993,567,66609,46131,2,
TRAALP036660946131,2555318,1496,993,567,66609,46131,20,
TRAALP036660946131,2556694,1496,993,567,66609,46131,15,
TRAALP036660946131,2548435,1496,993,567,66609,46131,33,
TRAALP036660946131,2554137,1496,993,567,66609,46131,4,
TRAALP036660946131,2546137,1496,993,567,66609,46131,32,
TRAALP036660946131,2546769,1496,993,567,66609,46131,31,
TRAALP036660946131,2551603,1496,993,567,66609,46131,8,
TRAALP036660946131,2551964,1496,993,567,66609,46131,36,
TRAALP036660946131,2552411,1496,993,567,66609,46131,5,
TRAALP036660946131,2552560,1496,993,567,66609,46131,19,
TRAALP036660946131,2557186,1496,993,567,66609,46131,29,
TRAALP036660946131,2556543,1496,993,567,66609,46131,25,
TRAALP036660946131,2546295,1496,993,567,66609,46131,10,
TRAALP036660946131,2555416,1496,993,567,66609,46131,28,
TRAALP036660946131,2556442,1496,993,567,66609,46131,34,
TRAALP036660946131,2554628,1496,993,567,66609,46131,9,
TRAALP036660946131,2557211,1496,993,567,66609,46131,7,
TRAALP036660946131,2551966,1496,993,567,66609,46131,14,
TRAALP036660946131,2547783,1496,993,567,66609,46131,16,
TRAALP036660946131,2551054,1496,993,567,66609,46131,3,
TRAALP036660946131,2556279,1496,993,567,66609,46131,30,
TRAALP036660946131,2556889,1496,993,567,66609,46131,24,
TRAALP036660946131,2557188,1496,993,567,66609,46131,26,
TRAALP036660946131,2550577,1496,993,567,66609,46131,13,
TRAALP036660946131,2548125,1496,993,567,66609,46131,18,
TRAALP036660946131,2554508,1496,993,567,66609,46131,27,
TRAALP036660946131,2554946,1496,993,567,66609,46131,21,
TRAALP036660946131,2551959,1496,993,567,66609,46131,6,
TRAALP036660946131,2554044,1496,993,567,66609,46131,22,
TRAALP036660946131,2549106,1496,993,567,66609,46131,12,
TRAALP036660946131,2551952,1496,993,567,66609,46131,11,
TRAALP036660946131,2550912,1496,993,567,66609,46131,17,
TRAALP036660946131,2551388,1496,993,567,66609,46131,35,
TRAALP036660946131,2549064,1496,993,567,66609,46131,23,
TRAALP036660946131,2550537,1496,993,567,66609,46131,37,
TRAALP036660946131,2553939,1496,993,567,66609,46131,39,
TRAALP036660946131,2549450,1496,993,567,66609,46131,38,
TRAALP036660946131,2547789,1496,993,567,66609,46131,44,
TRAALP036660946131,2551953,1496,993,567,66609,46131,42,
TRAALP036660946131,2554942,1496,993,567,66609,46131,40,
TRAALP036660946131,2546118,1496,993,567,66609,46131,43,
TRAALP036660946131,2554944,1496,993,567,66609,46131,46,
TRAALP036660946131,2546112,1496,993,567,66609,46131,45,
TRAALP036660946131,2553461,1496,993,567,66609,46131,41,
TRAALP036660946131,2554947,1496,993,567,66609,46131,47,
SCHLOU014790517756,2555083,1415,1023,585,47905,17756,1,
CHRCOR0145345750,2552040,860,1205,671,1453,45750,1,
DMTAUS7211742101,2545682,1050,766,408,72117,42101,1,
DMTAUS7211742261,2545331,1100,697,384,72117,42261,1,
KBXELP7520174403,2555496,700,454,236,75201,74403,1,
TRABRE7596566049,2551946,1726,1017,566,75965,66049,4,
TRABRE7596566049,2551945,1726,1017,566,75965,66049,5,
TRABRE7596566049,2551944,1726,1017,566,75965,66049,6,
TRABRE7596466049,2554998,1927,1009,569,75964,66049,1,
TRABRE7596166049,2551943,1933,1023,564,75961,66049,1,
TRABRE7596566049,2553989,1726,1017,566,75965,66049,1,
TRABRE7596566049,2553991,1726,1017,566,75965,66049,3,
TRABRE7596566049,2553990,1726,1017,566,75965,66049,2,
COYLAK7596466002,2552565,1100,1117,620,75964,66002,1,
SCHWAL8023966067,2545100,656,1044,593,80239,66067,4,
SCHWAL8023966067,2545101,656,1044,593,80239,66067,7,
SCHWAL8023966067,2545102,656,1044,593,80239,66067,1,
AVECHI7080176701,2547774,1015,850,425,70801,76701,4,
AVECHI7080176701,2549167,1015,850,425,70801,76701,2,
AVECHI7080176701,2554375,1015,850,425,70801,76701,1,
AVECHI7080176701,2551932,1015,850,425,70801,76701,5,
AVECHI7080176701,2556430,1015,850,425,70801,76701,6,
AVECHI7080176701,2545320,1015,850,425,70801,76701,3,
AVECHI7080176701,2551907,1015,850,425,70801,76701,7,
TRABRE1701342134,2545108,1109,1269,680,17013,42134,2,
TRABRE1701342134,2545106,1109,1269,680,17013,42134,1,
CHRCOR7990175707,2556934,1063,1310,719,79901,75707,1,
CHRCOR7990175707,2552383,1063,1310,719,79901,75707,2,
RMFLIN016003368138,2551606,1056,803,453,60033,68138,1,
RMFLIN016003368138,2552604,1056,803,453,60033,68138,2,
COYLAK7275666051,2548442,625,398,206,72756,66051,1,
SCHWAL6475960543,2548270,1193,945,533,64759,60543,1,
TJXBLU4771160484,2546849,789,566,266,47711,60484,1,
TJXBLU4771160484,2551735,789,566,266,47711,60484,6,
TJXBLU4771160484,2546242,789,566,266,47711,60484,10,
TJXBLU4771160484,2547929,789,566,266,47711,60484,21,
TJXBLU4771160484,2548196,789,566,266,47711,60484,2,
TJXBLU4771160484,2548906,789,566,266,47711,60484,12,
TJXBLU4771160484,2549408,789,566,266,47711,60484,5,
TJXBLU4771160484,2550733,789,566,266,47711,60484,25,
TJXBLU4771160484,2551185,789,566,266,47711,60484,15,
TJXBLU4771160484,2551250,789,566,266,47711,60484,16,
TJXBLU4771160484,2551640,789,566,266,47711,60484,4,
TJXBLU4771160484,2549445,789,566,266,47711,60484,7,
TJXBLU4771160484,2556645,789,566,266,47711,60484,23,
TJXBLU4771160484,2552203,789,566,266,47711,60484,3,
TJXBLU4771160484,2552380,789,566,266,47711,60484,17,
TJXBLU4771160484,2554257,789,566,266,47711,60484,8,
TJXBLU4771160484,2554745,789,566,266,47711,60484,14,
TJXBLU4771160484,2554749,789,566,266,47711,60484,18,
TJXBLU4771160484,2555085,789,566,266,47711,60484,11,
TJXBLU4771160484,2556462,789,566,266,47711,60484,9,
TJXBLU4771160484,2556943,789,566,266,47711,60484,22,
TJXBLU4771160484,2557079,789,566,266,47711,60484,13,
TJXBLU4771160484,2553709,789,566,266,47711,60484,24,
TJXBLU4771160484,2545897,789,566,266,47711,60484,20,
TJXBLU4771160484,2545876,789,566,266,47711,60484,19,
TJXBLU4771137086,2548736,806,485,166,47711,37086,18,
TJXBLU4771137086,2547555,806,485,166,47711,37086,6,
TJXBLU4771137086,2546394,806,485,166,47711,37086,19,
TJXBLU4771137086,2549088,806,485,166,47711,37086,1,
TJXBLU4771137086,2550461,806,485,166,47711,37086,15,
TJXBLU4771137086,2546154,806,485,166,47711,37086,24,
TJXBLU4771137086,2547990,806,485,166,47711,37086,17,
TJXBLU4771137086,2548027,806,485,166,47711,37086,16,
TJXBLU4771137086,2548309,806,485,166,47711,37086,13,
TJXBLU4771137086,2548487,806,485,166,47711,37086,9,
TJXBLU4771137086,2548807,806,485,166,47711,37086,20,
TJXBLU4771137086,2550456,806,485,166,47711,37086,2,
TJXBLU4771137086,2551291,806,485,166,47711,37086,3,
TJXBLU4771137086,2551730,806,485,166,47711,37086,21,
TJXBLU4771137086,2551797,806,485,166,47711,37086,12,
TJXBLU4771137086,2551524,806,485,166,47711,37086,22,
TJXBLU4771137086,2554095,806,485,166,47711,37086,23,
TJXBLU4771137086,2554354,806,485,166,47711,37086,5,
TJXBLU4771137086,2556435,806,485,166,47711,37086,11,
TJXBLU4771137086,2552317,806,485,166,47711,37086,27,
TJXBLU4771137086,2553687,806,485,166,47711,37086,25,
TJXBLU4771137086,2554411,806,485,166,47711,37086,10,
TJXBLU4771137086,2555169,806,485,166,47711,37086,8,
TJXBLU4771137086,2555597,806,485,166,47711,37086,7,
TJXBLU4771137086,2556772,806,485,166,47711,37086,14,
TJXBLU4771137086,2554754,806,485,166,47711,37086,4,
TJXBLU4771137086,2545953,806,485,166,47711,37086,26,
TJXBLU4771143125,2551761,963,690,316,47711,43125,5,
TJXBLU4771143125,2547571,963,690,316,47711,43125,29,
TJXBLU4771143125,2547906,963,690,316,47711,43125,22,
TJXBLU4771143125,2547954,963,690,316,47711,43125,4,
TJXBLU4771143125,2548407,963,690,316,47711,43125,13,
TJXBLU4771143125,2548414,963,690,316,47711,43125,23,
TJXBLU4771143125,2548493,963,690,316,47711,43125,28,
TJXBLU4771143125,2548815,963,690,316,47711,43125,1,
TJXBLU4771143125,2548889,963,690,316,47711,43125,8,
TJXBLU4771143125,2549411,963,690,316,47711,43125,2,
TJXBLU4771143125,2549756,963,690,316,47711,43125,14,
TJXBLU4771143125,2550890,963,690,316,47711,43125,19,
TJXBLU4771143125,2551728,963,690,316,47711,43125,20,
TJXBLU4771143125,2551795,963,690,316,47711,43125,24,
TJXBLU4771143125,2547572,963,690,316,47711,43125,6,
TJXBLU4771143125,2548817,963,690,316,47711,43125,3,
TJXBLU4771143125,2554401,963,690,316,47711,43125,11,
TJXBLU4771143125,2556258,963,690,316,47711,43125,7,
TJXBLU4771143125,2557176,963,690,316,47711,43125,21,
TJXBLU4771143125,2553320,963,690,316,47711,43125,9,
TJXBLU4771143125,2553768,963,690,316,47711,43125,15,
TJXBLU4771143125,2554604,963,690,316,47711,43125,27,
TJXBLU4771143125,2555088,963,690,316,47711,43125,25,
TJXBLU4771143125,2555175,963,690,316,47711,43125,16,
TJXBLU4771143125,2556646,963,690,316,47711,43125,17,
TJXBLU4771143125,2557078,963,690,316,47711,43125,10,
TJXBLU4771143125,2557514,963,690,316,47711,43125,12,
TJXBLU4771143125,2552271,963,690,316,47711,43125,18,
TJXBLU4771143125,2545955,963,690,316,47711,43125,26,
TJXBLU4771148150,2546572,1266,902,442,47711,48150,3,
TJXBLU4771148150,2547642,1266,902,442,47711,48150,4,
TJXBLU4771148150,2547575,1266,902,442,47711,48150,25,
TJXBLU4771148150,2547955,1266,902,442,47711,48150,13,
TJXBLU4771148150,2549757,1266,902,442,47711,48150,1,
TJXBLU4771148150,2549758,1266,902,442,47711,48150,6,
TJXBLU4771148150,2550894,1266,902,442,47711,48150,12,
TJXBLU4771148150,2549443,1266,902,442,47711,48150,5,
TJXBLU4771148150,2550892,1266,902,442,47711,48150,8,
TJXBLU4771148150,2551290,1266,902,442,47711,48150,2,
TJXBLU4771148150,2553365,1266,902,442,47711,48150,26,
TJXBLU4771148150,2553908,1266,902,442,47711,48150,11,
TJXBLU4771148150,2552301,1266,902,442,47711,48150,17,
TJXBLU4771148150,2552302,1266,902,442,47711,48150,19,
TJXBLU4771148150,2553364,1266,902,442,47711,48150,10,
TJXBLU4771148150,2554032,1266,902,442,47711,48150,23,
TJXBLU4771148150,2554353,1266,902,442,47711,48150,7,
TJXBLU4771148150,2554753,1266,902,442,47711,48150,15,
TJXBLU4771148150,2555176,1266,902,442,47711,48150,20,
TJXBLU4771148150,2556271,1266,902,442,47711,48150,18,
TJXBLU4771148150,2556472,1266,902,442,47711,48150,9,
TJXBLU4771148150,2556647,1266,902,442,47711,48150,24,
TJXBLU4771148150,2556648,1266,902,442,47711,48150,16,
TJXBLU4771148150,2557077,1266,902,442,47711,48150,21,
TJXBLU4771148150,2557511,1266,902,442,47711,48150,14,
TJXBLU4771148150,2545871,1266,902,442,47711,48150,22,
TJXBLU4771120794,2547579,2191,1356,699,47711,20794,2,
TJXBLU4771120794,2546573,2191,1356,699,47711,20794,4,
TJXBLU4771120794,2548816,2191,1356,699,47711,20794,1,
TJXBLU4771120794,2545918,2191,1356,699,47711,20794,3,
TJXBLU4771119030,2551736,2516,1735,789,47711,19030,1,
TJXBLU6048460453,2555486,580,253,58,60484,60453,1,
TJXBLU6048460435,2555484,606,189,35,60484,60435,1,
TJXBLU6048446530,2555122,915,313,97,60484,46530,1,
TJXBLU6048446530,2552053,915,313,97,60484,46530,2,
TJXBLU6048453202,2556793,1183,535,179,60484,53202,2,
TJXBLU6048453202,2555327,1183,535,179,60484,53202,1,
TJXBLU6048453714,2556325,1469,813,229,60484,53714,1,
TJXBLU6048452241,2556914,1454,462,223,60484,52241,1,
TJXBLU6048452404,2555477,1892,731,367,60484,52404,2,
TJXBLU6048452002,2555485,1702,670,324,60484,52002,1,
TJXBLU6048452404,2556916,1892,731,367,60484,52404,1,
ECHCHI7282966013,2546176,750,572,324,72829,66013,1,
TRARUS7211740165,2555519,1000,900,471,72117,40165,1,
ECHCHI7401477029,2551992,1020,880,497,74014,77029,1,
HILTOP036660147374,2554247,1573,1225,607,66601,47374,4,
HILTOP036660147374,2550985,1573,1225,607,66601,47374,7,
HILTOP036660147374,2549269,1573,1225,607,66601,47374,1,
HILTOP036660147374,2552352,1573,1225,607,66601,47374,5,
HILTOP036660147374,2556644,1573,1225,607,66601,47374,3,
HILTOP036660147374,2554658,1573,1225,607,66601,47374,2,
HILTOP036660147374,2547691,1573,1225,607,66601,47374,6,
UBESAN4341021701,2553418,1085,917,382,43410,21701,1,
DMTAUS7270138326,2546249,954,760,411,72701,38326,1,
ECHCHI7804075751,2548251,800,764,420,78040,75751,1,
CHRCOR7705274764,2557194,740,602,329,77052,74764,1,
PEPPLA016604443701,2548175,1550,1418,738,66044,43701,2,
DMTAUS6604975172,2553328,992,906,489,66049,75172,1,
CHRCOR9894275050,2551618,2670,3281,1903,98942,75050,1,
DMTAUS8408880011,2556429,850,926,526,84088,80011,1,
RYASHA8293567216,2546758,1300,1484,850,82935,67216,1,
CHRCOR3781344805,2546528,760,761,432,37813,44805,1,
CHRCOR3781344691,2545573,900,801,439,37813,44691,1,
TRABRE6846268333,2546054,469,163,50,68462,68333,1,
TRABRE6846268333,2548959,469,163,50,68462,68333,2,
TRABRE6846266534,2548967,565,303,110,68462,66534,2,
TRABRE6846266534,2546052,565,303,110,68462,66534,3,
TRABRE6846266534,2554872,565,303,110,68462,66534,1,
TRABRE6846266436,2548768,609,345,148,68462,66436,2,
TRABRE6846266436,2545867,609,345,148,68462,66436,4,
TRABRE6846266436,2551694,609,345,148,68462,66436,3,
TRABRE6846251601,2546055,559,325,88,68462,51601,2,
TRABRE6846251601,2548963,559,325,88,68462,51601,1,
TRABRE6846264485,2545929,602,394,138,68462,64485,2,
TRABRE6846264485,2548857,602,394,138,68462,64485,1,
TRABRE6846264485,2554781,602,394,138,68462,64485,3,
TRABRE6846250115,2548775,678,359,153,68462,50115,3,
TRABRE6846250115,2551716,678,359,153,68462,50115,1,
TRABRE6846250115,2554733,678,359,153,68462,50115,2,
TRABRE6846266436,2554720,609,345,148,68462,66436,1,
TRABRE6846266046,2545860,727,504,212,68462,66046,4,
TRABRE6846266046,2548773,727,504,212,68462,66046,2,
TRABRE6846266046,2551713,727,504,212,68462,66046,3,
TRABRE6846266046,2554714,727,504,212,68462,66046,5,
TRABRE6846266046,2545859,727,504,212,68462,66046,1,
TRABRE6846266062,2548770,803,543,221,68462,66062,3,
TRABRE6846266062,2545866,803,543,221,68462,66062,4,
TRABRE6846266062,2545862,803,543,221,68462,66062,5,
TRABRE6846266062,2554734,803,543,221,68462,66062,2,
TRABRE6846266609,2548777,745,437,179,68462,66609,4,
TRABRE6846266609,2545865,745,437,179,68462,66609,2,
TRABRE6846266609,2551692,745,437,179,68462,66609,3,
TRABRE6846266609,2554735,745,437,179,68462,66609,1,
TRABRE6846264012,2548776,849,472,228,68462,64012,3,
