KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggMargin,AggOrgZip,AggDstZip,Div,Inc/Exc,MustTakeFlag
Isval Usa_46241_38305,2081611,1341,764,382,323,46241,38305,Van,incl, 
IWS WAREHO_36851_37914,2085238,800,648,348,-11,36851,37914,Van,incl, 
J L Gilber_47172_38305,2098508,750,578,310,4,47172,38305,Van,incl, 
J&J MOORES_46158_30268,2088432,1756,1015,551,673,46158,30268,Van,incl, 
J&J MOORES_46158_30268,2089232,1756,1015,551,673,46158,30268,Van,incl, 
J&J MOORES_46158_30268,2089233,1756,1015,551,673,46158,30268,Van,incl, 
J&J MOORES_46158_30268,2089234,1756,1015,551,673,46158,30268,Van,incl, 
J&J MOORES_46158_30268,2090138,1756,1015,551,673,46158,30268,Van,incl, 
J.M. SMUCK_35601_45887,2080923,1100,945,512,76,35601,45887,Van,incl, 
J.M. SMUCK_35601_45887,2080927,1100,945,512,76,35601,45887,Van,incl, 
J.M. SMUCK_35601_45887,2083765,1100,945,512,76,35601,45887,Van,incl, 
J.M.SMUCKE_44667_38301,2094863,1259,1121,608,-31,44667,38301,Van,incl, 
J.M.SMUCKE_44667_38301,2098885,1259,1121,608,-31,44667,38301,Van,incl, 
Jackson Fu_38650_28273,2098085,1300,1022,558,199,38650,28273,Van,incl, 
JACKSON FU_38855_28273,2099480,1300,945,517,218,38855,28273,Van,incl, 
Jackson Fu_38855_28273,2089378,1300,945,517,218,38855,28273,Van,incl, 
Jackson Fu_38855_28273,2089382,1300,945,517,218,38855,28273,Van,incl, 
JACKSON FU_38855_75241,2099364,1400,1058,581,279,38855,75241,Van,incl, 
JACKSON PA_28779_76052,2093540,1800,1799,977,-252,28779,76052,Van,incl, 
JACKSON PA_28779_76052,2093544,1800,1799,977,-252,28779,76052,Van,incl, 
JACKSON PA_28779_77091,2093549,1800,1722,952,-264,28779,77091,Van,incl, 
Jackson Sc_38301_44705,2087419,1300,1195,646,103,38301,44705,Van,incl, 
JACKSON WA_38301_75212,2083474,1000,992,545,-1,38301,75212,Van,incl, 
JACKSON WA_38301_75212,2083496,1000,992,545,-1,38301,75212,Van,incl, 
Jacob Holm_28715_72404,2083361,1125,1046,567,-104,28715,72404,Van,incl, 
Jacob Holm_28715_72404,2085753,1125,1046,567,-104,28715,72404,Van,incl, 
Jacob Holm_28715_72404,2085756,1125,1046,567,-104,28715,72404,Van,incl, 
Jacob Holm_28715_72404,2087180,1125,1046,567,-104,28715,72404,Van,incl, 
JACUZZI WH_31601_45822,2084280,1593,1544,824,-7,31601,45822,Van,incl, 
JACUZZI WH_31601_45822,2088312,1593,1544,824,-7,31601,45822,Van,incl, 
JACUZZI WH_31601_45822,2090342,1593,1544,824,-7,31601,45822,Van,incl, 
JACUZZI WH_31601_45822,2098735,1593,1544,824,-7,31601,45822,Van,incl, 
Jafe Decor_45331_42066,2088980,950,743,402,7,45331,42066,Van,incl, 
JARVIS MET_79404_62561,2100582,1600,1822,981,-437,79404,62561,Van,incl, 
Jasper Pro_64804_75134,2093435,815,696,360,114,64804,75134,Van,incl, 
JBS Transp_60123_38141,2090765,1172,1086,580,-7,60123,38141,Van,incl, 
JEFFERSON_63069_38351,2098194,725,555,299,100,63069,38351,Van,incl, 
JET POYMER_35967_40391,2088887,875,594,325,149,35967,40391,Van,incl, 
JFC Intern_60133_38632,2093853,1461,1128,575,233,60133,38632,Van,incl, 
JFC Intern_60133_38632,2097419,1461,1128,575,233,60133,38632,Van,incl, 
JLG Indust_30213_76705,2092531,1500,1504,818,-34,30213,76705,Van,incl, 
JM HUBER C_30139_46214,2080658,900,927,494,-200,30139,46214,Van,incl, 
JM HUBER C_30139_46214,2095215,900,927,494,-200,30139,46214,Van,incl, 
JM Smucker_35601_45887,2082289,1100,971,512,32,35601,45887,Van,incl, 
JM Smucker_35601_45887,2082745,1100,971,512,32,35601,45887,Van,incl, 
JM SMUCKER_44667_30253,2100131,1600,1225,670,207,44667,30253,Van,incl, 
JM SMUCKER_44667_38301,2094866,1256,1130,608,-46,44667,38301,Van,incl, 
JM SMUCKER_44667_38301,2097234,1256,1130,608,-46,44667,38301,Van,incl, 
JM SMUCKER_44667_38301,2097237,1256,1130,608,-46,44667,38301,Van,incl, 
JMS Orrvil_44667_38301,2097231,1256,1138,608,-50,44667,38301,Van,incl, 
JMS Proces_72315_75238,2084499,1180,913,499,143,72315,75238,Van,incl, 
JOE PIPER_35211_38301,2087611,600,436,234,141,35211,38301,Van,incl, 
JOHN DEERE_28269_30248,2077741,776,497,270,272,28269,30248,Van,incl, 
JOHN DEERE_28269_30248,2080920,776,497,270,272,28269,30248,Van,incl, 
JOHN DEERE_28269_30248,2087536,776,497,270,272,28269,30248,Van,incl, 
JOHN DEERE_28269_30248,2091112,776,497,270,272,28269,30248,Van,incl, 
JOHN DEERE_28269_30248,2094398,776,497,270,272,28269,30248,Van,incl, 
JOHN MCDOU_37218_38901,2083545,719,561,305,97,37218,38901,Van,incl, 
JOHN MCDOU_37218_38901,2085193,719,561,305,97,37218,38901,Van,incl, 
JOHN MCDOU_37218_38901,2094448,719,561,305,97,37218,38901,Van,incl, 
JOHN MCDOU_37218_38901,2096747,719,561,305,97,37218,38901,Van,incl, 
JOHN R WHI_35209_40360,2085296,800,836,455,-201,35209,40360,Van,incl, 
JOHN R WHI_35209_40360,2090346,800,836,455,-201,35209,40360,Van,incl, 
JOHNS MANV_37303_35462,2082220,750,545,292,18,37303,35462,Van,incl, 
JOHNS MANV_37303_35462,2083524,750,545,292,18,37303,35462,Van,incl, 
JOHNSON CO_64504_35671,2092728,1400,1291,712,-168,64504,35671,Van,incl, 
Junction C_31058_38474,2081710,785,652,349,-16,31058,38474,Van,incl, 
Jupiter AL_46320_38301,2087728,1000,872,477,47,46320,38301,Van,incl, 
JVL1 AMAZO_53511_30701,2092891,1420,1300,706,19,53511,30701,Van,incl,Y
JVL1 AMAZO_53511_30701,2094680,1420,1300,706,19,53511,30701,Van,incl,Y
JW ALUMINU_72801_37334,2087760,900,820,448,-69,72801,37334,Van,incl, 
K POWER_38671_38305,2081476,521,175,91,325,38671,38305,Van,incl, 
K18 HAIR_43125_38654,2083468,1500,1081,596,238,43125,38654,Van,incl, 
KALMBACH F_43316_39341,2081289,1475,1353,743,-59,43316,39341,Van,incl, 
Kalmbach F_43316_39341,2084099,1475,1353,743,-59,43316,39341,Van,incl, 
KAMIN LLC_31217_38024,2087982,900,940,511,-215,31217,38024,Van,incl, 
KANSAS MTE_66030_27498,2101636,2000,1889,1025,64,66030,27498,Van,incl, 
KAYTEE_53014_30265,2083103,2000,1727,919,137,53014,30265,Van,incl, 
KCDC Corin_38834_60446,2080950,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2082248,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2084305,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2085553,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2088876,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2088881,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2091141,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2091143,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2093606,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2094995,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2095982,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2096313,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2097519,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2099339,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2100102,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_60446,2100691,1624,1082,524,381,38834,60446,Van,incl, 
KCDC Corin_38834_75236,2081606,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2082249,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2084301,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2085552,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2088225,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2088875,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2090383,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2091137,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2091140,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2093397,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2094994,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2096255,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2097521,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2098023,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2099337,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2100693,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2101199,1892,1125,556,614,38834,75236,Van,incl, 
KCDC Corin_38834_75236,2101201,1892,1125,556,614,38834,75236,Van,incl, 
KDC ONE_43125_38068,2085694,1512,1027,559,392,43125,38068,Van,incl, 
KDC ONE_43125_38068,2101374,1512,1027,559,392,43125,38068,Van,incl, 
Keller Log_43512_18062,2082995,1518,1092,543,360,43512,18062,Van,incl, 
Keller Log_43512_18062,2084421,1518,1092,543,360,43512,18062,Van,incl, 
Keller Log_43512_18062,2089672,1518,1092,543,360,43512,18062,Van,incl, 
Keller Log_43512_38118,2094143,1350,1208,651,47,43512,38118,Van,incl, 
KELLER PAC_43545_38118,2101027,1550,1220,666,260,43545,38118,Van,incl, 
Keller_43402_38751,2100222,1900,1474,796,424,43402,38751,Van,incl, 
KELLOGG- A_75067_37013,2091888,1226,1336,678,-111,75067,37013,Log,incl,Y
KELLOGG- A_75067_37013,2091890,1226,1336,678,-111,75067,37013,Log,incl,Y
KELLOGG- A_75067_37013,2091892,1226,1336,678,-111,75067,37013,Log,incl,Y
KELLOGG- A_75067_37013,2091895,1226,1336,678,-111,75067,37013,Log,incl,Y
KELLOGG- A_75067_37013,2099184,1226,1336,678,-111,75067,37013,Log,incl,Y
KELLOGG- A_75067_37013,2099190,1226,1336,678,-111,75067,37013,Log,incl,Y
KELLOGG- A_75067_37013,2099192,1226,1336,678,-111,75067,37013,Log,incl,Y
KELLOGG- A_75067_37013,2099193,1226,1336,678,-111,75067,37013,Log,incl,Y
KELLOGG- A_75067_37013,2099194,1226,1336,678,-111,75067,37013,Log,incl,Y
KELLOGG- A_75067_37013,2099196,1226,1336,678,-111,75067,37013,Log,incl,Y
KELLOGG- A_75067_37013,2102022,1226,1336,678,-111,75067,37013,Log,incl,Y
KELLOGG CO_38114_17601,2091301,3117,1938,947,909,38114,17601,Van,incl, 
KELLOGG CO_38114_17601,2091302,3117,1938,947,909,38114,17601,Van,incl, 
KELLOGG CO_38114_17601,2091303,3117,1938,947,909,38114,17601,Van,incl, 
KELLOGG CO_38114_17601,2091337,3117,1938,947,909,38114,17601,Van,incl, 
KELLOGG CO_38114_55044,2078834,2380,1639,789,659,38114,55044,Van,incl, 
KELLOGG CO_38114_55044,2078835,2380,1639,789,659,38114,55044,Van,incl, 
KELLOGG CO_38114_55044,2098292,2380,1639,789,659,38114,55044,Van,incl, 
KELLOGG CO_38114_55044,2098293,2380,1639,789,659,38114,55044,Van,incl, 
KELLOGG CO_38114_55044,2098295,2380,1639,789,659,38114,55044,Van,incl, 
KELLOGG CO_38114_55044,2098296,2380,1639,789,659,38114,55044,Van,incl, 
KELLOGG CO_38114_60447,2081799,1634,1189,505,262,38114,60447,Van,incl, 
KELLOGG CO_38114_75067,2081791,1736,1030,470,573,38114,75067,Van,incl, 
KELLOGG CO_38114_75067,2084654,1736,1030,470,573,38114,75067,Van,incl, 
KELLOGG CO_38114_75067,2086310,1736,1030,470,573,38114,75067,Van,incl, 
KELLOGG CO_38114_75067,2095771,1736,1030,470,573,38114,75067,Van,incl, 
KELLOGG CO_38114_75067,2096018,1736,1030,470,573,38114,75067,Van,incl, 
Kellogg Co_38114_75067,2088006,1736,1030,470,573,38114,75067,Van,incl, 
KELLOGG CO_38301_17601,2081096,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2082352,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2083626,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2086907,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2086909,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2090127,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2090129,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2091254,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2093818,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2093852,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2094507,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2097078,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2097250,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2100145,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2100146,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_17601,2100266,3343,1712,867,1561,38301,17601,Van,incl,Y
KELLOGG CO_38301_18031,2078798,3432,1792,916,1268,38301,18031,Van,incl,Y
KELLOGG CO_38301_18031,2078816,3432,1792,916,1268,38301,18031,Van,incl,Y
KELLOGG CO_38301_18031,2084474,3432,1792,916,1268,38301,18031,Van,incl,Y
KELLOGG CO_38301_18031,2093810,3432,1792,916,1268,38301,18031,Van,incl,Y
KELLOGG CO_38301_30263,2077064,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2077082,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2078814,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2079872,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2081054,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2078792,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2078797,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2078800,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2078807,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2078818,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2078820,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2078829,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2082328,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2083625,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2084469,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2084471,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2084472,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2084475,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2086001,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2086934,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2087570,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2087575,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2087578,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2087593,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2091250,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2091687,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2091688,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2092499,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2092509,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2092510,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2093812,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2093851,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2094851,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2096111,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2096113,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2096334,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2096670,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2096679,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2096961,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2097617,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2099454,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2100274,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2100553,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2102236,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_30263,2095505,1220,678,326,394,38301,30263,Van,incl,Y
KELLOGG CO_38301_38611,2096644,597,288,87,307,38301,38611,Van,incl,Y
KELLOGG CO_38301_43162,2077065,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2077073,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2077077,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2077083,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2078788,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2078805,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2078811,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2078832,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2078794,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2078823,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2078826,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2078833,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2078998,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2084473,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2087571,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2087572,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2090673,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2091686,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2092497,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2092500,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2092505,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2093811,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2094850,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2095506,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2096335,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2096685,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2097607,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2099809,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2099811,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_43162,2099812,1669,965,483,567,38301,43162,Van,incl,Y
KELLOGG CO_38301_56308,2091928,3146,1842,950,937,38301,56308,Van,incl, 
KELLOGG CO_38301_56308,2097321,3146,1842,950,937,38301,56308,Van,incl, 
KELLOGG CO_38301_56385,2082219,3092,1819,932,1264,38301,56385,Van,incl,Y
KELLOGG CO_38301_60447,2078038,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2078789,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2078799,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2078827,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2079948,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2080940,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2081059,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2078806,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2078812,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2078830,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2078861,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2081057,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2081060,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2081061,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2081062,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2081072,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2081074,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2081075,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2083702,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2084446,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2084447,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2086000,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2086246,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2086927,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2086928,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2086929,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2086930,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2086931,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2087573,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2087574,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2087577,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2087586,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2087588,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2087590,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2087592,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2087594,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2087597,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2087854,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2087855,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2089971,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2090130,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2090131,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2090133,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2090134,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2091253,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2091271,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2091274,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2091276,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2091277,1616,911,450,568,38301,60447,Van,incl,Y
KELLOGG CO_38301_60447,2091389,1616,911,450,568,38301,60447,Van,incl,Y
