KEY,trip_id,trip_revenue,trip_cost,trip_distance,trip_orgn_zip,trip_dst_zip,MARGIN_RANK,must_take_flag,deadhead_cost,tour_id,tour_position,prior_two_trips,next_two_trips,prior_zip,next_zip,accepted
TROPICANA MANU-Ast/14020/7305,2982267,1709,1011,339,14020,07305,4,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982264,1709,1011,339,14020,07305,5,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982265,1709,1011,339,14020,07305,6,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982318,1709,1011,339,14020,07305,7,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982328,1709,1011,339,14020,07305,8,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982329,1709,1011,339,14020,07305,9,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982369,1709,1011,339,14020,07305,10,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982281,1709,1011,339,14020,07305,11,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982259,1709,1011,339,14020,07305,12,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982289,1709,1011,339,14020,07305,13,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982271,1709,1011,339,14020,07305,14,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982272,1709,1011,339,14020,07305,15,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982270,1709,1011,339,14020,07305,16,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982332,1709,1011,339,14020,07305,17,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982300,1709,1011,339,14020,07305,18,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982327,1709,1011,339,14020,07305,19,False,,,,,,,,0
TROPICANA MANU-Ast/14020/7305,2982309,1709,1011,339,14020,07305,20,False,,,,,,,,0
TROPICANA MANU-Ast/34208/12205,2982373,2896,3117,1340,34208,12205,1,False,0.0,0.0,1427.0,[2972612 2982739],[2983408 2966601],34269,12095,1
TROPICANA MANU-Ast/34208/7305,2982435,2322,2819,1197,34208,07305,1,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982392,2322,2819,1197,34208,07305,2,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982376,2322,2819,1197,34208,07305,3,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982377,2322,2819,1197,34208,07305,4,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982450,2322,2819,1197,34208,07305,5,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982386,2322,2819,1197,34208,07305,6,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982436,2322,2819,1197,34208,07305,7,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982520,2322,2819,1197,34208,07305,8,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982521,2322,2819,1197,34208,07305,9,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982538,2322,2819,1197,34208,07305,10,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982539,2322,2819,1197,34208,07305,11,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982548,2322,2819,1197,34208,07305,12,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982549,2322,2819,1197,34208,07305,13,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982550,2322,2819,1197,34208,07305,14,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982551,2322,2819,1197,34208,07305,15,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982552,2322,2819,1197,34208,07305,16,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982553,2322,2819,1197,34208,07305,17,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982554,2322,2819,1197,34208,07305,18,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982405,2322,2819,1197,34208,07305,19,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982378,2322,2819,1197,34208,07305,20,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982393,2322,2819,1197,34208,07305,21,False,,,,,,,,0
