KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggOrgZip,AggDstZip,MARGIN_RANK,MustTakeFlag
^COYOTE LOGISTI-Ast/76550/98390,308,4000,4290,2096,76550,98390,2,
^COYOTE LOGISTI-Ast/76550/98390,309,4000,4290,2096,76550,98390,3,
^COYOTE LOGISTI-Ast/78040/75134,310,1100,914,424,78040,75134,1,
^COYOTE LOGISTI-Ast/8062/60632,311,1100,1664,760,8062,60632,1,
^COYOTE LOGISTI-Ast/83676/90620,312,1600,1875,931,83676,90620,1,
^COYOTE LOGISTI-Ast/85701/84737,313,1350,1158,546,85701,84737,1,
^COYOTE LOGISTI-Ast/89115/98642,314,2650,2342,1062,89115,98642,1,
^COYOTE LOGISTI-Ast/94503/97471,315,1350,984,429,94503,97471,1,
^COYOTE LOGISTI-Ast/95492/91708,316,603,862,476,95492,91708,1,
^COYOTE LOGISTI-Ast/95691/91708,317,825,834,418,95691,91708,1,
^COYOTE LOGISTI-Ast/95691/92518,318,900,885,441,95691,92518,1,
^DIRECT CONNECT-Ast/60436/84104,319,2300,2733,1367,60436,84104,1,
^EAGLE EYE LOGI-Ast/99354/22630,320,5500,5796,2610,99354,22630,1,
^EAGLE EYE LOGI-Ast/99354/32615,321,5700,5817,2772,99354,32615,1,
^EAGLE EYE LOGI-Ast/99354/84081,322,1300,1339,634,99354,84081,1,
^EAGLE EYE PROD-Ast/83401/53144,323,3975,3430,1533,83401,53144,1,
^EAGLE EYE PROD-Ast/83402/28603,324,5000,4488,2068,83402,28603,1,
^ECHO GLOBAL LO-Ast/14787/8873,325,1325,971,404,14787,8873,1,
^ECHO GLOBAL LO-Ast/17304/30019,326,975,1238,660,17304,30019,1,
^ECHO GLOBAL LO-Ast/17406/12156,327,700,663,296,17406,12156,1,
^ECHO GLOBAL LO-Ast/22827/75701,328,1775,2275,1177,22827,75701,1,
^ECHO GLOBAL LO-Ast/47201/32822,329,2150,2028,934,47201,32822,1,
^ECHO GLOBAL LO-Ast/56073/17866,330,2400,2507,1116,56073,17866,1,
^ECHO GLOBAL LO-Ast/60164/83687,331,2800,3297,1696,60164,83687,1,
^ECHO GLOBAL LO-Ast/60609/30349,332,2000,1710,719,60609,30349,1,
^ECHO GLOBAL LO-Ast/7105/80011,333,2600,3441,1767,7105,80011,1,
^ECHO GLOBAL LO-Ast/75134/57101,334,1700,1731,851,75134,57101,1,
^ECHO GLOBAL LO-Ast/76262/33619,335,2450,2323,1139,76262,33619,1,
"^EMERGE TECH, I-Ast/75149/19507",336,2500,2662,1406,75149,19507,1,
"^EMERGE TECH, I-Ast/75149/19507",337,2500,2662,1406,75149,19507,2,
"^EMERGE TECH, I-Ast/75201/18031",338,2500,2808,1452,75201,18031,1,
^Farm-Wey Produ-Ast/33564/23005,339,2800,1910,807,33564,23005,1,
^GARRISON LOGIS-Ast/97818/32055,340,5400,5522,2721,97818,32055,1,
^GARRISON LOGIS-Ast/97818/60134,341,3600,3974,1923,97818,60134,1,
^GARRISON LOGIS-Ast/97818/61068,342,3600,3897,1877,97818,61068,1,
^GARRISON LOGIS-Ast/98857/32024,343,5400,5693,2753,98857,32024,1,
^GILTNER LOGIST-Ast/13027/33716,344,1800,2386,1301,13027,33716,1,
^GILTNER LOGIST-Ast/13027/62025,345,1100,1584,865,13027,62025,1,
^GILTNER LOGIST-Ast/23185/32218,346,950,1192,637,23185,32218,1,
^GILTNER LOGIST-Ast/46201/28027,347,1500,1320,571,46201,28027,1,
^GILTNER LOGIST-Ast/63101/80538,348,1600,1778,891,63101,80538,1,
^J B HUNT TRANS-Ast/8360/75119,349,2500,3056,1498,8360,75119,1,
^JEAR LOGISTICS-Ast/14218/54494,350,1400,1690,787,14218,54494,1,
^JEAR LOGISTICS-Ast/31788/55343,351,2800,2876,1361,31788,55343,1,
^JERUE-Ast/97141/83318,352,1400,1410,705,97141,83318,1,
^JERUE-Ast/97141/83318,353,1400,1410,705,97141,83318,2,
^JERUE-Ast/97141/83318,354,1400,1410,705,97141,83318,3,
^JERUE-Ast/97141/83338,355,1350,1265,614,97141,83338,1,
^KADYL LOGISTIC-Ast/39817/55428,356,2400,2674,1328,39817,55428,1,
^KW TRANSIT-Ast/33170/54474,357,3200,3494,1726,33170,54474,1,
^LANGE LOGISTIC-Ast/83210/75236,358,3000,3105,1505,83210,75236,1,
^LANGE LOGISTIC-Ast/83210/75236,359,3000,3105,1505,83210,75236,2,
^LANGE LOGISTIC-Ast/83211/53081,360,3400,3354,1581,83211,53081,1,
^LANGE LOGISTIC-Ast/83262/20794,361,5400,5058,2203,83262,20794,1,
^LANGE LOGISTIC-Ast/83262/23059,362,5200,4946,2299,83262,23059,1,
^LANGE LOGISTIC-Ast/83274/77041,363,3550,3486,1670,83274,77041,1,
^LANGE LOGISTIC-Ast/83350/27576,364,4900,4872,2312,83350,27576,1,
^LANGE LOGISTIC-Ast/83350/27576,365,4900,4872,2312,83350,27576,2,
^LANGE LOGISTIC-Ast/83350/28027,366,4800,4612,2191,83350,28027,1,
^LANGE LOGISTIC-Ast/83350/77038,367,3800,3728,1779,83350,77038,1,
^LANGE LOGISTIC-Ast/83350/79401,368,3000,2492,1117,83350,79401,1,
^LANGE LOGISTIC-Ast/83402/60477,369,3000,3034,1463,83402,60477,1,
^LANGE LOGISTIC-Ast/83402/75236,370,3100,3078,1476,83402,75236,1,
^LANGE LOGISTIC-Ast/83404/28213,371,5100,4659,2136,83404,28213,1,
^LANGE LOGISTIC-Ast/83404/60538,372,3000,3024,1435,83404,60538,1,
^LANGE LOGISTIC-Ast/83406/27560,373,4900,4690,2203,83406,27560,1,
^LANGE LOGISTIC-Ast/83425/15222,374,4500,4299,1947,83425,15222,1,
^LANGE LOGISTIC-Ast/83425/15931,375,4400,4408,2015,83425,15931,1,
^LANGE LOGISTIC-Ast/83425/19153,376,5200,4918,2245,83425,19153,1,
^LANGE LOGISTIC-Ast/83425/19153,377,5200,4918,2245,83425,19153,2,
^LANGE LOGISTIC-Ast/83425/27560,378,5200,4818,2236,83425,27560,1,
^LANGE LOGISTIC-Ast/83442/23435,379,5200,4899,2292,83442,23435,1,
^LANGE LOGISTIC-Ast/83442/60477,380,3000,3060,1457,83442,60477,1,
^LANGE LOGISTIC-Ast/84075/97015,381,1600,1570,745,84075,97015,1,
^M2 LOGISTICS I-Ast/15003/54703,382,1325,1648,763,15003,54703,1,
^M2 LOGISTICS I-Ast/15003/54703,383,1325,1648,763,15003,54703,2,
^M2 LOGISTICS I-Ast/15003/54703,384,1325,1648,763,15003,54703,3,
^MAJEWSKI TRANS-Ast/77073/29071,385,2600,2357,1032,77073,29071,1,
^MEGA CORP LOGI-Ast/83274/19135,386,5100,4939,2243,83274,19135,1,
^MURPHY TRANSPO-Ast/55101/54703,387,400,315,90,55101,54703,1,
^MURPHY TRANSPO-Ast/55101/54703,388,400,315,90,55101,54703,2,
^MURPHY TRANSPO-Ast/55114/54703,389,400,241,90,55114,54703,1,
^NOLAN TRANSPOR-Ast/54729/60051,390,600,569,277,54729,60051,1,
^ON A ROLL TRUC-Ast/83210/77901,391,3200,3420,1670,83210,77901,1,
^ON A ROLL TRUC-Ast/83262/32099,392,5000,4876,2324,83262,32099,1,
^ON A ROLL TRUC-Ast/83262/33881,393,6000,5752,2686,83262,33881,1,
^ON A ROLL TRUC-Ast/83425/33178,394,5600,5574,2644,83425,33178,1,
^ON A ROLL TRUC-Ast/83425/33178,395,5600,5574,2644,83425,33178,2,
^ON A ROLL TRUC-Ast/83425/33178,396,5600,5574,2644,83425,33178,3,
^ON A ROLL TRUC-Ast/83440/77901,397,3200,3459,1694,83440,77901,1,
^OPEN ROAD TRAN-Ast/83651/84101,398,1000,804,354,83651,84101,1,
^OPEN ROAD TRAN-Ast/97123/84054,399,1800,1673,776,97123,84054,1,
^OPEN ROAD TRAN-Ast/97123/84115,400,1800,1681,783,97123,84115,1,
^OPEN ROAD TRAN-Ast/97123/84115,401,1800,1681,783,97123,84115,2,
^OPEN ROAD TRAN-Ast/97217/83672,402,1050,852,387,97217,83672,1,
^OPEN ROAD TRAN-Ast/97217/83672,403,1050,852,387,97217,83672,2,
^OPEN ROAD TRAN-Ast/97217/97914,404,1050,837,375,97217,97914,1,
^OTR TRANSPORTA-Ast/83318/91761,405,1200,1629,835,83318,91761,1,
^OTR TRANSPORTA-Ast/83318/91761,406,1200,1629,835,83318,91761,2,
^OTR TRANSPORTA-Ast/97470/99212,407,1200,1131,525,97470,99212,1,
^OTR TRANSPORTA-Ast/97818/61068,408,3500,3856,1877,97818,61068,1,
^OTR TRANSPORTA-Ast/98857/76102,409,3700,4024,1959,98857,76102,1,
^OTR TRANSPORTA-Ast/98857/76102,410,3700,4024,1959,98857,76102,2,
^OTR TRANSPORTA-Ast/98857/76106,411,3700,4012,1959,98857,76106,1,
^PRODUCTIVE TRA-Ast/14207/2861,412,1200,1040,449,14207,2861,1,
^REDWOOD MULTIM-Ast/56007/7071,413,2970,2780,1186,56007,7071,1,
^REDWOOD MULTIM-Ast/56007/7071,414,2970,2780,1186,56007,7071,2,
^REDWOOD MULTIM-Ast/56007/7071,415,2970,2780,1186,56007,7071,3,
^REDWOOD MULTIM-Ast/56007/7071,416,2970,2780,1186,56007,7071,4,
^REDWOOD MULTIM-Ast/56007/7071,417,2970,2780,1186,56007,7071,5,
^REDWOOD MULTIM-Ast/56007/76106,418,2000,1890,869,56007,76106,1,
^RJW LOGISTICS-Ast/60016/54701,419,1125,757,301,60016,54701,1,
^RJW LOGISTICS-Ast/60016/54701,420,1125,757,301,60016,54701,2,
^RJW LOGISTICS-Ast/60016/54703,421,1133,920,301,60016,54703,1,
^RJW LOGISTICS-Ast/60016/54703,422,1133,920,301,60016,54703,2,
^RJW LOGISTICS-Ast/60016/54703,423,1133,920,301,60016,54703,3,
^RJW LOGISTICS-Ast/60446/84029,424,3324,2939,1410,60446,84029,1,
^RJW LOGISTICS-Ast/60446/97838,425,4420,3959,1921,60446,97838,1,
^RJW LOGISTICS-Ast/60517/84029,426,3337,2976,1408,60517,84029,1,
^RJW LOGISTICS-Ast/60517/97838,427,4413,3999,1919,60517,97838,1,
